order_id,customer_id,restaurant_name,cuisine_type,cost_of_the_order,day_of_the_week,rating,food_preparation_time,delivery_time
1492389,401416,Piccola Cucina (closed),Italian,14.27,Weekday,3,35,33
1482728,219115,Casa Enrique,Mexican,23.14,Weekday,5,24,21
1492528,243849,Laser Wolf Brooklyn,Middle Eastern,10.42,Weekday,5,35,28
1490493,473563,Tasty Hand-Pulled Noodles,Chinese,8.57,Weekday,Not given,25,19
1492834,437465,Southside Coffee,Coffee,14.93,Weekend,3,21,25
1487109,484262,Charles' Country Pan Fried Chicken,Southern,18.61,Weekday,5,30,19
1482930,248986,Dinosaur Bar-B-Que,BBQ,6.5,Weekday,3,22,15
1489762,480534,Strip House,Steakhouse,25.15,Weekend,5,20,17
1491194,15441,Ruth's Chris,Steakhouse,15.9,Weekday,3,22,25
1489719,143461,Ichiran,Japanese,4.5,Weekday,5,29,26
1487597,414039,ChikaLicious,Dessert,16.8,Weekday,Not given,28,23
1478634,325583,The Dead Rabbit,American,12.41,Weekend,3,25,25
1489343,193353,Chumley's,American,8.31,Weekend,3,24,21
1487921,24891,Southside Coffee Chelsea,Coffee,22.89,Weekday,3,23,18
1489851,25925,Piccolo Cafe,Coffee,16.84,Weekend,5,26,19
1493715,3944,Hometown Bar-B-Que,BBQ,5.88,Weekday,4,33,25
1490523,30295,Atoboy,Korean,16.38,Weekend,Not given,22,24
1488036,294877,Argentina Steakhouse,Steakhouse,19.42,Weekend,5,28,19
1493071,137792,Felix,French,19.69,Weekday,5,21,22
1490226,182473,Tacombi,Mexican,25.57,Weekday,5,31,24
1489451,31919,Bar Goto,japanese,12.28,Weekday,4,23,22
1494066,216661,Cosme,Mexican,23.62,Weekend,5,31,23
1487331,317226,Bemelmans Bar,American,6.17,Weekday,3,20,21
1491735,475143,Prince Tea House,Dessert,20.29,Weekday,5,31,18
1487604,122119,Sweatshop,Coffee,17.91,Weekday,4,32,15
1486954,476088,Lombardi's,Italian,20.55,Weekday,Not given,22,24
1493761,201644,T-Bar Steak,Steakhouse,16.73,Weekday,3,34,15
1487788,487635,Nur,Middle Eastern,20.79,Weekend,5,23,23
1484579,93300,Bea,American,9.81,Weekday,5,20,24
1494334,13174,Pasquale Jones,Italian,26.38,Weekend,3,26,25
1477715,217363,Jack's Wife Freda,Mediterranean,9.41,Weekend,5,28,15
1485400,145853,Bobwhite Counter,Southern,26.25,Weekend,Not given,20,18
1493991,271232,Gorilla Coffee,Coffee,15.45,Weekday,5,28,23
1491209,231228,Katz's Delicatessen,Deli,18.51,Weekend,Not given,25,23
1493204,85048,Rosemary's,American,25.04,Weekday,3,27,18
1489609,142827,Levain Bakery (20% off),Bakery,14.82,Weekend,Not given,25,22
1483124,176776,The Butcher's Daughter,American,9.02,Weekend,4,23,23
1488209,287850,Jungsik,Korean,21.74,Weekend,5,28,20
1484066,151877,Birds of a Feather,Chinese,20.81,Weekday,5,35,31
1483879,378145,Lady M - CLOSED,Dessert,17.01,Weekday,5,21,22
1482318,460078,AJ Maxwell's,Steakhouse,17.47,Weekend,5,26,21
1497428,330987,Il Cantinori,Italian,28.94,Weekend,4,20,15
1489668,310512,Bouley $1.99 Delivery,French,26.2,Weekday,5,20,30
1484673,186837,Spicy Moon,Vegetarian,17.1,Weekend,Not given,26,27
1491687,88060,Partners Coffee,Coffee,23.9,Weekday,5,30,25
1489880,395618,Il Mulino,Italian,15.12,Weekend,Not given,21,27
1491430,4479,La Grenouille,French,7.37,Weekday,3,23,18
1480303,232905,Eric Kayser (permanently closed),Bakery,23.3,Weekday,5,27,24
1477651,404649,Parm,TBD,19.45,Weekday,Not given,28,28
1487421,371980,Three Seat Espresso,Coffee,13.24,Weekday,3,29,19
1480070,357374,Le Bernardin _¤¾Ñ¼,French,9.36,Weekend,3,30,27
1479469,248247,Levain Bakery (20% off),Bakery,18.66,Weekday,5,22,24
1489922,317556,Bobby Van's,Steakhouse,29.84,Weekend,Not given,31,21
1482776,358738,Club A Steakhouse,Steakhouse,24.54,Weekday,5,23,16
1488409,162919,Quality Italian Brooklyn,Italian,28.59,Weekend,4,28,29
1495532,59677,Sey,Coffee,35.0,Weekday,3,31,19
1493511,127462,Prince Tea House,Dessert,20.77,Weekend,5,25,26
1478741,100827,Michael Jordan's,Steakhouse,11.42,Weekday,5,31,24
1477669,260844,Byblos Restaurant,Middle Eastern,25.27,Weekend,3,33,16
1480472,262432,Taboon,Middle Eastern,28.32,Weekend,3,20,25
1493723,100017,Dominique Ansel $0 Delivery Fee,Bakery,16.43,Weekday,4,25,29
1492718,79452,Seasoned Vegan,Vegetarian,14.7,Weekday,3,29,19
1479503,78224,Ample Hills,Ice Cream,22.03,Weekday,4,35,30
1491848,397519,The Bean - CLOSED,Coffee,25.22,Weekday,5,32,24
1495001,464178,Il Cantinori,italian,14.74,Weekend,4,28,33
1483982,247376,Pier A Harbor House,American,18.11,Weekend,Not given,22,31
1491929,439585,Peacefood Cafe,Vegetarian,4.5,Weekday,3,26,32
1479106,68728,Rocco Steakhouse,Steakhouse,4.5,Weekday,5,35,24
1490765,41935,Felix,French,13.96,Weekend,Not given,32,24
1480252,467348,Battery Gardns,American,9.93,Weekday,5,20,15
1478019,106006,Blue Ribbon Sushi Izakaya,Japanese,16.1,Weekend,3,20,28
1477496,132137,Parm,Italian,22.36,Weekend,Not given,27,27
1488658,131096,Benjamin Steakhouse,Steakhouse,8.83,Weekday,4,30,22
1487829,403222,Amy's Bread [LIMITED TIME],Bakery,14.32,Weekday,3,28,27
1485168,434704,Brooklyn Roastnig Company,Coffee,35.0,Weekend,5,25,29
1479381,240383,Grimaldi's ®,???,22.95,Weekend,4,28,23
1483618,485900,Roberta's,Italian,15.43,Weekend,Not given,23,22
1485033,290222,Birds of a Feather,Chinese,4.5,Weekend,5,32,17
1488229,406263,Jongro BBQ,Korean,16.4,Weekend,5,24,24
1478669,304296,Birds of a Feather,Chinese,26.24,Weekend,3,22,27
1489672,94039,Bobwhite Counter,Southern,23.31,Weekend,5,20,27
1479029,352167,Maison Kayser (20% off),Bakery,15.4,Weekend,4,32,29
1490602,372659,North End Grill,American,19.34,Weekend,4,26,15
1481237,445535,Insa,Korean,17.3,Weekend,Not given,24,24
1481256,372759,Angel's Share,Japanese,12.17,Weekday,4,26,33
1489866,357444,Big Gay Ice Cream,Ice Cream,12.01,Weekend,4,20,25
1477236,1311,Chipotle Mexican Grill $1.99 Delivery,Mexican,16.1,Weekend,Not given,22,26
1486055,480756,King Cole Bar,American,15.45,Weekday,4,20,24
1495835,427538,Dirt Candy,Vegetarian,19.83,Weekday,Not given,26,23
1486834,125751,Yoon Haeundae Galbi,Korean,20.37,Weekday,Not given,32,26
1488625,259049,OddFellows,Ice Cream,4.5,Weekend,4,32,23
1496944,424178,Fat Choy,Vegetarian,21.4,Weekday,Not given,24,23
1489588,29209,Los Tacos No. 1 - CLOSED,Mexican Food,11.79,Weekend,Not given,20,25
1482658,489885,BCD Tofu House,Korean,4.5,Weekend,5,27,25
1490703,431911,Sweatshop _Àü£¾÷´,Coffee,30.58,Weekday,4,20,20
1486467,458499,Blue Smoke,BBQ,20.08,Weekday,3,28,23
1478424,304052,Parm,Italian,11.59,Weekday,5,35,29
1477223,303548,J. G. Melon - $5 off first order,American,22.26,Weekend,5,22,25
1496397,247851,Venchi,Ice Cream,12.91,Weekday,4,31,27
1485107,227920,Cherche Midi $0 Delivery Fee,French,11.91,Weekday,5,25,31
1492832,214162,Vic's,American,30.35,Weekday,Not given,29,15
1479153,262613,Serendipity 3,Ice Cream,17.3,Weekend,5,25,24
1478831,159066,Sullivan Street Bakery,Bakery,7.03,Weekend,5,27,22
1481593,293049,Gotham Bar and Grill,American,11.66,Weekend,5,33,16
1481113,109785,UNION SQUARE CAFE,American,7.6,Weekend,5,27,24
1485829,49892,Homecoming,Coffee,4.71,Weekday,4,30,27
1488442,265152,Toloache,Mexican,17.56,Weekend,5,25,21
1478199,70001,Han Dynasty,Chinese,12.18,Weekday,Not given,26,26
1480612,39388,Ninth Street Espresso,Coffee,16.36,Weekend,4,27,24
1486154,309714,Sonnyboy - East Village,Australian,18.47,Weekend,5,24,22
1479389,41131,Philippe,Chinese,24.89,Weekday,5,28,22
1486166,394399,Bibble & Sip,Bakery,9.29,Weekend,3,31,22
1491270,139432,Roots Cafe,Coffee,12.45,Weekday,5,25,22
1488897,413496,Murray's Bagels,Deli,5.67,Weekday,Not given,35,17
1492904,52073,China Blue,Chinese,11.39,Weekday,5,25,23
1479444,399564,Prince Tea House,Dessert,16.46,Weekday,5,22,29
1481472,12408,Dough,Bakery,18.03,Weekday,Not given,20,23
1485725,335674,il Buco,Italian,21.15,Weekday,4,31,22
1482392,184540,Tabon,Middle Eastern,15.93,Weekend,5,20,28
1479318,271533,Shun Lee Palace $0 Delivery Fee,Chinese,20.79,Weekend,Not given,26,24
1495765,147928,Ruth's Chris,Steakhouse,26.67,Weekday,4,26,33
1482922,159210,Lupa,Italian,14.16,Weekend,4,30,22
1482005,378223,Death & Co,American,15.72,Weekday,5,26,29
1480477,352366,China Blue [LIMITED TIME],Chinese,10.68,Weekday,3,29,20
1493567,466818,Sullivan Street Bakery,Bakery,24.63,Weekend,Not given,24,25
1484398,249342,Ophelia,American,24.81,Weekend,5,26,26
1490628,390260,Di Fara Pizza,Italian,11.93,Weekend,5,29,16
1478271,347181,RedFarm Hudson,Chinese,14.12,Weekend,5,21,24
1485922,84489,The Smith,American,15.97,Weekend,4,26,18
1479855,119029,Little Collins,Coffee,22.4,Weekend,3,28,15
1486991,23382,Ample Hills,Ice Cream,18.32,Weekend,4,25,23
1491669,479790,Eleven Madison Park,USA,19.74,Weekday,5,31,25
1494646,322487,Katz's Delicatessen,Deli,22.79,Weekend,5,23,22
1496951,48551,Pita Grill,Middle Eastern,4.5,Weekend,Not given,29,22
1492296,117935,Southside Coffee,Coffee,7.47,Weekday,5,23,22
1496802,385672,La Esquina,Mexican,18.89,Weekday,4,30,31
1495305,243224,Mad for Chicken,Korean,17.86,Weekday,5,27,26
1490202,229806,Da Silvano,Italian,8.78,Weekday,5,23,25
1489633,359235,The Spotted Pig,American,18.29,Weekend,3,31,27
1486468,223846,STK [LIMITED TIME],Steakhouse,9.52,Weekend,5,27,16
1493681,103869,sweetgreen Brooklyn,Vegetarian,4.5,Weekday,5,32,25
1493694,163701,Zou Zou's,Middle Eastern,18.04,Weekday,3,29,16
1476782,367449,The Meatball Shop,Italian,12.23,Weekend,5,24,17
1496330,31128,Chumley's,American,17.19,Weekend,3,30,24
1490267,206264,Water's Edge,American,10.41,Weekend,3,24,16
1491992,167624,Upstate Stock,Coffee,23.33,Weekday,4,26,29
1497215,16462,~Russ & Daughters~,Deli,6.68,Weekday,Not given,26,19
1477815,144997,RedFarm Hudson,Chinese,32.93,Weekend,Not given,33,30
1489236,105399,Gammeeok,korean,14.17,Weekday,5,28,15
1476598,41168,Parm,Italian,12.13,Weekend,3,34,22
1493900,256296,Oiji,Korean,25.3,Weekend,5,21,20
1485138,399666,Peter Pan Donut,Bakery,17.77,Weekday,5,35,33
1486456,325877,Morton's,Steakhouse,23.79,Weekday,4,30,22
1496135,283992,Felix,French,10.49,Weekend,5,24,21
1482631,193033,The Variety Coffee Roasters,Coffee,10.9,Weekday,5,22,16
1483940,220296,Gallaghers,Steakhouse,12.1,Weekday,5,31,32
1487033,34013,Butler,Coffee,17.56,Weekday,3,23,23
1480450,249814,Maison Kayser,Bakery,11.7,Weekend,3,22,32
1496928,379317,Pita Grill,Middle Eastern,22.38,Weekday,Not given,30,22
1485750,80364,L'Artusi,Italian,11.84,Weekday,4,25,33
1489712,463327,Jin Ramen,Japanese,11.32,Weekday,4,28,18
1483950,381012,El Vez,Mexican,14.02,Weekday,Not given,27,20
1485143,49686,Minetta Tavern,American,23.78,Weekday,3,20,23
1480120,5202,Fraunces Tavern,American,24.59,Weekday,4,21,28
1481483,51952,Bowery Meat Company,Steakhouse,24.1,Weekend,3,33,22
1480494,375987,Totto Ramen,Japanese,5.12,Weekend,Not given,22,25
1481846,131537,Di Fara Pizza,Italian,10.07,Weekend,4,25,15
1490334,138870,Ruth's Chris,Steakhouse,13.53,Weekday,5,20,15
1482056,497130,DEVOCIÓN,Coffee,25.9,Weekday,5,31,24
1492682,424402,Kristalbelli - CLOSED,Korean,9.78,Weekend,3,33,20
1483489,465073,Miss Korea,Korean,16.5,Weekday,5,20,32
1488232,16232,Hunan Slurp,Chinese,18.46,Weekend,Not given,27,30
1486445,244309,Financier Patisserie (20% off),Dessert,25.9,Weekend,Not given,25,20
1477952,371117,Shake Shack,American,13.1,Weekend,4,30,29
1484280,224651,The River Cafe - East Village,American,23.81,Weekend,5,33,25
1494782,183146,Jean-Georges - CLOSED,French,29.89,Weekday,5,32,23
1482722,458235,Jean-Georges - CLOSED,French,20.07,Weekday,Not given,27,21
1496890,77934,Fette Sau [LIMITED TIME],BBQ,24.35,Weekend,5,29,23
1482504,440277,Shuka,Middle Eastern,32.66,Weekend,5,32,29
1485324,164843,Hometown  Bar-B-Que,BBQ,16.82,Weekend,5,31,27
1479279,65135,UNION SQUARE CAFE,American,23.13,Weekend,Not given,27,22
1479814,224321,Il Laboratorio del Gelato,Ice Cream,23.41,Weekday,4,29,28
1480954,379005,Caffe Dante,Coffee,17.55,Weekday,5,33,22
1496761,50874,Arlo,American,5.53,Weekend,Not given,26,23
1476696,231061,Han Dynasty,Chinese,33.03,Weekday,Not given,33,31
1491427,404996,Dominique Ansel,Bakery,24.01,Weekday,5,32,22
1482429,488426,Two Hands,Coffee,20.93,Weekend,4,23,21
1484631,405236,Bourke Street Bakery,Coffee,4.5,Weekday,Not given,27,15
1478527,69166,Fonda,Mexican,13.2,Weekday,5,24,24
1495548,497016,Toloache,Mexican,6.78,Weekday,5,25,27
1484493,393948,Spicy Moon (Times Square),Vegetarian,14.7,Weekday,4,26,29
1477650,284835,Shake Shack,American,15.57,Weekend,5,32,17
1477215,27609,Blue Ribbon Sushi Bar & Grill,Ramen,24.25,Weekend,5,25,26
1484896,486435,destefano's,Steakhouse,16.12,Weekday,Not given,28,25
1492256,292322,Ramen Lab,Japanese,28.43,Weekday,5,20,20
1490818,263783,Morandi,Italian,10.38,Weekday,4,30,27
1492024,45726,Konditori,Coffee,21.68,Weekday,4,30,19
1490679,209522,The Smith,American,25.73,Weekday,5,28,22
1485207,101675,Thursday Kitchen,Korean,4.5,Weekend,5,27,25
1495915,496966,Maman,Coffee,15.8,Weekday,Not given,26,20
1482706,284219,Van Leeuwen,Ice Cream,6.51,Weekday,4,34,21
1482866,318084,Clinton St. Baking Company,American,26.06,Weekday,3,25,33
1479682,243600,Michael Jordan's,Steakhouse,14.58,Weekday,Not given,25,29
1496775,450397,Blossom,Vegetarian,16.59,Weekend,5,27,21
1488393,340431,Yoon Haeundae Galbi,Korean,20.98,Weekend,5,33,23
1491011,316480,The Smith,American,9.5,Weekend,5,27,22
1484286,361893,Cecconi's,Italian,22.27,Weekend,Not given,21,15
1481757,186757,China Blue,Chinese,24.71,Weekday,4,32,26
1484402,413547,The Butcher's Daughter,American,21.96,Weekday,Not given,25,33
1494634,6131,Oren's Daily Roast,Coffee,6.39,Weekend,5,28,33
1481434,409304,MarkJoseph,Steakhouse,17.04,Weekend,Not given,20,17
1490911,166609,François Payard,Dessert,4.5,Weekend,Not given,26,20
1494251,150671,Gregory's Coffee,Coffee,17.12,Weekday,4,24,19
1480877,17977,B&H Dairy,Vegetarian,28.66,Weekend,Not given,35,23
1477923,75115,RedFarm Hudson - NOW OPEN,Chinese,33.03,Weekend,3,32,19
1480943,194803,Lucali,Italian,31.85,Weekday,5,23,26
1477705,60397,Jack's Wife Freda,Mediterranean,12.18,Weekend,3,33,23
1490455,374633,mighty quinn's bbq,BBQ,10.42,Weekend,5,25,23
1487624,227357,Lupa,Italian,13.67,Weekday,Not given,29,23
1488058,72534,Pier A Harbor House,American,15.77,Weekend,5,29,33
1495500,312407,Van Leeuwen,Ice Cream,15.39,Weekday,5,35,31
1483505,30572,Think Coffee - CLOSED,Coffee,20.04,Weekend,5,35,21
1477821,277898,Haandi,Indian,5.67,Weekday,4,23,31
1495186,280942,Momofuku Ssäm Bar SoHo,Korean,20.12,Weekend,Not given,27,27
1497261,132470,Bowery Meat Company,Steakhouse,29.65,Weekend,5,30,25
1488641,844,Mamoun's,Middle Eastern,15.21,Weekday,Not given,21,24
1481162,1068,Hometown Bar-B-Que,BBQ,17.46,Weekday,5,26,21
1496163,413590,Her Name is Han (archived),Korean,14.61,Weekend,Not given,27,20
1492067,129523,Prince Street Pizza,Italian,23.28,Weekday,5,29,20
1495577,339845,Maison Premiere (closed),French,19.16,Weekend,5,33,19
1495093,15250,Lady M,Dessert,22.22,Weekday,Not given,24,23
1482507,44452,Du's Donuts,Bakery,13.75,Weekday,5,29,25
1493201,414940,"One if by Land, Two if by Sea",USA,10.77,Weekday,4,25,18
1494883,209998,Battery Gardens,American,22.42,Weekday,5,29,22
1482764,376397,Magnolia Bakery.,Bakery,20.22,Weekend,Not given,25,24
1482838,11355,The Tuck Shop,Australian,5.51,Weekday,3,29,27
1489876,408050,Taim,Middle Eastern,21.0,Weekend,5,30,33
1493627,428635,Rosemary's,American,26.22,Weekday,5,30,23
1490776,406107,Peaches,Southern,13.87,Weekend,Not given,27,26
1481061,275565,Take31,Korean,20.96,Weekday,Not given,22,28
1492172,179338,Ophelia,American,4.5,Weekday,3,20,26
1489210,65752,Caffe Reggio,Coffee,12.7,Weekend,Not given,32,21
1489038,239985,BOSIE TEA PARLOR,Dessert,32.25,Weekend,Not given,20,18
1477446,88333,The Meatball Shop,American,5.77,Weekend,Not given,33,27
1495918,369606,Pelicana Chicken,korean,11.1,Weekend,Not given,31,27
1477326,52031,Han Dynasty,Chinese,21.93,Weekend,Not given,24,20
1487408,251900,Death & Co,American,5.96,Weekend,5,26,26
1495641,3626,Oren's Daily Roast (20% off),Coffee,8.24,Weekend,5,35,22
1487456,293372,Double Zero,Vegetarian,6.52,Weekday,Not given,26,20
1483677,475114, Mapo BBQ ,Korean,4.5,Weekday,Not given,33,30
1487943,296812,Mudspot,Coffee,17.29,Weekend,4,21,24
1490450,310687,Stumptown,Coffee,7.05,Weekend,5,25,27
1482216,275342,Stumptown,Coffee,27.49,Weekday,Not given,26,27
1496778,404353,Hwa Yuan,Chinese,12.03,Weekday,5,28,17
1477550,97324,Shake Shack,American,29.05,Weekday,4,27,29
1478081,118776,Blue Ribbon Sushi Bar & Grill,Japanese,5.87,Weekend,4,31,20
1490190,214987,Turntable Chicken Jazz,Korean,6.79,Weekend,3,31,27
1492488,362272,Souen,Vegetarian,14.37,Weekday,Not given,27,19
1484613,416467,Miznon,Middle Eastern,10.06,Weekday,4,28,22
1481163,337666,The Cecil - CLOSED,Southern,34.05,Weekend,3,20,30
1485963,64638,il Buco,Italian,16.76,Weekend,3,27,21
1487222,332986,Ophelia,American,17.22,Weekend,3,20,31
1495533,117112,Michael Jordan's,Steakhouse,8.77,Weekend,5,26,22
1495141,461178,Porter House,Steakhouse,4.5,Weekday,3,25,23
1476766,45837,Shake Shack,American,19.35,Weekend,4,21,29
1484358,137649,Roman's,Italian,12.3,Weekend,5,23,19
1492890,54743,Butler,Coffee,23.96,Weekend,Not given,30,21
1493861,442467,Eric Kayser (permanently closed),Bakery,12.46,Weekday,4,24,33
1488992,189459,Battery Gardens $1.99 Delivery,American,13.68,Weekend,3,27,22
1485983,295809,Franchia,Vegetarian,23.32,Weekend,Not given,27,33
1477596,334596,Chipotle Mexican Grill $1.99 Delivery,Mexican,19.35,Weekend,Not given,25,22
1488646,220971,Miss Korea,Korean,15.25,Weekday,4,23,29
1480196,381408,Carbone,Italian,25.09,Weekend,Not given,29,28
1487101,259686,Murray's Bagels,Deli,5.85,Weekday,5,24,23
1479447,350948, Mapo BBQ ,Korean,28.15,Weekend,5,23,28
1483787,204419,Nish Nush,Middle Eastern,28.48,Weekend,5,28,22
1495140,307096,Bemelmans Bar,American,21.98,Weekday,Not given,24,16
1481730,306817,Irving Farm,Coffee,4.5,Weekend,4,23,18
1484682,6952,Oiji Mi,Korean,26.8,Weekday,5,27,18
1481468,438545,Pastrami Queen,Deli,13.97,Weekend,4,25,23
1488691,90449,Levain Bakery (20% off),Bakery,18.2,Weekend,Not given,24,25
1482533,84179,Death & Co,American,4.5,Weekday,5,23,18
1484633,422748,El Vez,Mexican,29.95,Weekday,4,26,26
1496231,24171,The Modern,American,22.56,Weekend,4,27,20
1489191,222997,Old Homestead,Steakhouse,15.85,Weekday,Not given,26,16
1480890,157434,Locanda Verde,Italian,10.63,Weekday,5,24,19
1477137,157578,P.J. Clarke's,American,14.07,Weekday,5,33,26
1486844,54612,La Mercerie,French,25.14,Weekday,4,24,22
1489972,262137,Veggie Grill,Vegetarian,15.73,Weekend,Not given,34,28
1478771,194857,St Kilda,Australian,10.45,Weekend,Not given,24,19
1482954,426915,BCD Tofu House,Korean,8.61,Weekday,5,26,31
1478049,259341,TAO,Japanese,12.71,Weekend,3,22,17
1477437,304993,Shake Shack,American,31.43,Weekend,3,31,24
1490592,446315,Nowon,Korean,19.63,Weekend,4,30,22
1478392,77511,Parm,Italian,21.93,Weekend,4,22,25
1482124,184390,il Buco,Italian,16.14,Weekday,Not given,25,21
1496491,440370,PDT (Please Don't Tell),American,5.7,Weekday,4,27,23
1483642,63450,Veniero's,Bakery,13.99,Weekday,4,24,26
1484723,345524,Mercadito,Mexican,21.02,Weekday,Not given,26,23
1490216,47273,Battery Gardens,American,12.93,Weekday,Not given,24,33
1494894,334113,Amy's Bread [LIMITED TIME],Bakery,6.67,Weekday,5,22,30
1485916,73052,Katz's Delicatessen,Deli,23.03,Weekend,5,21,25
1496387,241226,Piccolo Cafe,Coffee,12.99,Weekday,Not given,29,21
1480969,496495,Buvette,French,13.42,Weekend,5,31,15
1490000,466522,Shuka,Middle Eastern,8.26,Weekday,Not given,23,21
1498922,192721,Blue Smoke,BBQ,4.87,Weekday,3,31,23
1489157,412674,Rosemary's,American Food,17.11,Weekend,5,22,24
1479660,189782,Cote,Korean,27.48,Weekday,5,30,19
1485099,200771,Red Rooster Harlem,Southern,6.8,Weekend,5,31,18
1477795,169478,RedFarm Broadway,Chinese,15.96,Weekday,4,35,33
1497336,95571,Corner Bistro,American,22.12,Weekend,Not given,22,15
1492739,145919,Per Se [LIMITED TIME],French,4.76,Weekday,5,23,28
1477171,229946,Chipotle Mexican Grill $1.99 Delivery,Mexican,12.13,Weekend,3,34,25
1477181,302790,carmine's,Italian,29.05,Weekday,Not given,33,32
1490397,243011,Le Gigot,France,21.72,Weekday,Not given,30,18
1483277,97988,Financier Patisserie (20% off),Dessert,17.65,Weekend,5,24,23
1480820,393891,Brunswick,Coffee,14.66,Weekend,5,21,27
1488084,213714,Ichiran,Japanese,18.92,Weekday,5,29,23
1489726,122223,Chavela's,Mexican,12.04,Weekday,3,30,29
1480081,449766,Planta,Vegetarian,24.2,Weekday,Not given,30,23
1482519,491547,Bowery Meat Company,Steakhouse,21.75,Weekend,5,25,22
1487838,322628,Patisserie Chanson,Dessert,9.01,Weekend,Not given,20,21
1495637,182111,Raoul's,French,34.78,Weekday,5,24,26
1488426,323971,North End Grill,American,13.15,Weekday,Not given,20,23
1491646,432227,Don Angie,Italian,21.77,Weekday,Not given,34,15
1487802,63432,Max,Italian,29.19,Weekday,5,27,27
1479035,400696,Babbo,Italian,15.96,Weekday,5,27,23
1495044,431254,Mercadito,Mexican,13.15,Weekday,Not given,20,16
1478347,251817,Blue Ribbon Fried Chicken,American,15.71,Weekend,3,27,25
1480358,226486,Lavagna - $5 off first order,Italian,18.14,Weekend,5,29,18
1477110,144997,RedFarm Hudson,Chinese,29.05,Weekend,4,22,28
1482311,396334,Hwa Yuan,Chinese,17.2,Weekday,4,22,19
1482486,394238,Gramercy Tavern,American ,14.53,Weekend,Not given,29,27
1479998,377261,Irving Farm,Coffee,23.88,Weekday,5,31,23
1497395,325172,Take31,Korean,31.68,Weekday,5,20,15
1491771,101884,De Robertis Chelsea,Coffee,14.84,Weekend,3,32,23
